Date,Price
10/27/2022,198.081
10/28/2022,202.978
10/31/2022,200.864
11/1/2022,200.641
11/2/2022,194.843
11/3/2022,188.831
11/4/2022,190.993
11/7/2022,194.018
11/8/2022,195.647
11/9/2022,188.456
11/10/2022,199.768
11/11/2022,199.214
11/14/2022,201.021
11/15/2022,204.063
11/16/2022,204.209
11/17/2022,205.035
11/18/2022,204.85
11/21/2022,200.497
11/22/2022,204.393
11/23/2022,205.754
11/25/2022,207.756
11/28/2022,205.297
11/29/2022,203.159
11/30/2022,210.875
12/1/2022,210.875
12/2/2022,211.516
12/5/2022,207.649
12/6/2022,203.179
12/7/2022,201.944
12/8/2022,203.198
12/9/2022,202.809
12/12/2022,208.533
12/13/2022,207.027
12/14/2022,207.299
12/15/2022,202.042
12/16/2022,201.05
12/19/2022,199.039
12/20/2022,199.564
12/21/2022,200.973
12/22/2022,199.272
12/23/2022,200.02
12/27/2022,200.467
12/28/2022,199.204
12/29/2022,202.187
12/30/2022,201.896
1/3/2023,201.536
1/4/2023,206.609
1/5/2023,205.151
1/6/2023,211.604
1/9/2023,212.43
1/10/2023,214.85
1/11/2023,215.831
1/12/2023,217.308
1/13/2023,216.764
1/17/2023,216.706
1/18/2023,213.266
1/19/2023,214.189
1/20/2023,217.979
1/23/2023,217.852
1/24/2023,217.571
1/25/2023,218.552
1/26/2023,218.367
1/27/2023,224.908
1/30/2023,222.633
1/31/2023,223.712
2/1/2023,224.383
2/2/2023,223.081
2/3/2023,223.634
2/6/2023,222.964
2/7/2023,224.791
2/8/2023,223.702
2/9/2023,223.313
2/10/2023,221.22
2/13/2023,222.855
2/14/2023,223.352
2/15/2023,222.894
2/16/2023,219.886
2/17/2023,217.675
2/21/2023,214.813
2/22/2023,214.229
2/23/2023,215.309
2/24/2023,213.771
2/27/2023,214.55
2/28/2023,214.151
3/1/2023,212.612
3/2/2023,213.294
3/3/2023,217.88
3/6/2023,220.781
3/7/2023,217.296
3/8/2023,216.341
3/9/2023,214.219
3/10/2023,210.451
3/13/2023,208.825
3/14/2023,212.904
3/15/2023,210.675
3/16/2023,211.726
3/17/2023,211.668
3/20/2023,212.408
3/21/2023,216.108
3/22/2023,214.248
3/23/2023,216.731
3/24/2023,215.222
3/27/2023,215.971
3/28/2023,214.53
3/29/2023,217.422
3/30/2023,216.507
