Date,Price
11/14/2022," $3,957.25 "
11/15/2022," $3,991.73 "
11/16/2022," $3,958.79 "
11/17/2022," $3,946.56 "
11/18/2022," $3,965.34 "
11/21/2022," $3,949.94 "
11/22/2022," $4,003.58 "
11/23/2022," $4,027.26 "
11/25/2022," $4,026.12 "
11/28/2022," $3,963.94 "
11/29/2022," $3,957.63 "
11/30/2022," $4,080.11 "
12/1/2022," $4,076.57 "
12/2/2022," $4,071.70 "
12/5/2022," $3,998.84 "
12/6/2022," $3,941.26 "
12/7/2022," $3,933.92 "
12/8/2022," $3,963.51 "
12/9/2022," $3,934.38 "
12/12/2022," $3,990.56 "
12/13/2022," $4,019.65 "
12/14/2022," $3,995.32 "
12/15/2022," $3,895.75 "
12/16/2022," $3,852.36 "
12/19/2022," $3,817.66 "
12/20/2022," $3,821.62 "
12/21/2022," $3,878.44 "
12/22/2022," $3,822.39 "
12/23/2022," $3,844.82 "
12/27/2022," $3,829.25 "
12/28/2022," $3,783.22 "
12/29/2022," $3,849.28 "
12/30/2022," $3,839.50 "
12/31/2022," $3,839.50 "
1/3/2023," $3,824.14 "
1/4/2023," $3,852.97 "
1/5/2023," $3,808.10 "
1/6/2023," $3,895.08 "
1/9/2023," $3,892.09 "
1/10/2023," $3,919.25 "
1/11/2023," $3,969.61 "
1/12/2023," $3,983.17 "
1/13/2023," $3,999.09 "
1/17/2023," $3,990.97 "
1/18/2023," $3,928.86 "
1/19/2023," $3,898.85 "
1/20/2023," $3,972.61 "
1/23/2023," $4,019.81 "
1/24/2023," $4,016.95 "
1/25/2023," $4,016.22 "
1/26/2023," $4,060.43 "
1/27/2023," $4,070.56 "
1/30/2023," $4,017.77 "
1/31/2023," $4,076.60 "
2/1/2023," $4,119.21 "
2/2/2023," $4,179.76 "
2/3/2023," $4,136.48 "
2/6/2023," $4,111.08 "
2/7/2023," $4,164.00 "
2/8/2023," $4,117.86 "
2/9/2023," $4,081.50 "
2/10/2023," $4,090.46 "
2/13/2023," $4,137.29 "
2/14/2023," $4,136.13 "
2/15/2023," $4,147.60 "
2/16/2023," $4,090.41 "
2/17/2023," $4,079.09 "
2/21/2023," $3,997.34 "
2/22/2023," $3,991.05 "
2/23/2023," $4,012.32 "
2/24/2023," $3,970.04 "
2/27/2023," $3,982.24 "
2/28/2023," $3,970.15 "
3/1/2023," $3,951.39 "
3/2/2023," $3,981.35 "
3/3/2023," $4,045.64 "
3/6/2023," $4,048.42 "
3/7/2023," $3,986.37 "
3/8/2023," $3,992.01 "
3/9/2023," $3,918.32 "
3/10/2023," $3,861.59 "
3/13/2023," $3,855.76 "
3/14/2023," $3,919.29 "
3/15/2023," $3,891.93 "
3/16/2023," $3,960.28 "
3/17/2023," $3,916.64 "
3/20/2023," $3,951.57 "
3/21/2023," $4,002.87 "
3/22/2023," $3,936.97 "
3/23/2023," $3,948.72 "
3/24/2023," $3,970.99 "
3/27/2023," $3,977.53 "
3/28/2023," $3,971.27 "
3/29/2023," $4,027.81 "
3/30/2023," $4,050.83 "
3/31/2023," $4,109.31 "
4/3/2023," $4,124.51 "
4/4/2023," $4,100.60 "
4/5/2023," $4,090.38 "
4/6/2023," $4,105.02 "
4/10/2023," $4,109.11 "
4/11/2023," $4,108.94 "
4/12/2023," $4,091.95 "
4/13/2023," $4,146.22 "
4/14/2023," $4,137.64 "
4/17/2023," $4,151.32 "
4/18/2023," $4,154.87 "
4/19/2023," $4,154.52 "
4/20/2023," $4,129.79 "
4/21/2023," $4,133.52 "
4/24/2023," $4,137.04 "
4/25/2023," $4,071.63 "
4/26/2023," $4,055.99 "
4/27/2023," $4,135.35 "
4/28/2023," $4,169.48 "
5/1/2023," $4,167.87 "
5/2/2023," $4,119.58 "
5/3/2023," $4,090.75 "
5/4/2023," $4,061.22 "
5/5/2023," $4,136.25 "
5/8/2023," $4,138.12 "
5/9/2023," $4,119.17 "
5/10/2023," $4,137.64 "
5/11/2023," $4,130.62 "
5/12/2023," $4,124.08 "
5/15/2023," $4,136.28 "
5/16/2023," $4,109.90 "
5/17/2023," $4,158.77 "
5/18/2023," $4,198.05 "
